"pid","object_pid","file_type","file_description","original_format","research_date","researchers","equipment_used","file_location","file_notes","collection","thumbnail","fullwidth","order","original_file_name"
415,3038,"Written Documents","A Coach on a Country Road - Catalog Card from Museum Plantin-Moretus",,,,,,,"curatorial_files","img/derivatives/simple/415/thumbnail.jpg","img/derivatives/simple/415/fullwidth.jpg",,"A_Coach_on_a_Country_Road_Card.jpg"
418,2879,"Normal Light Images›Details","Adoration of the Magi (England) - Detail 1",,,,,,,"curatorial_files","img/derivatives/simple/418/thumbnail.jpg","img/derivatives/simple/418/fullwidth.jpg",,"Adoration_of_the_Magi_(England)_detail_1.jpg"
419,2879,"Normal Light Images›Details","Adoration of the Magi (England) - Detail 2",,,,,,,"curatorial_files","img/derivatives/simple/419/thumbnail.jpg","img/derivatives/simple/419/fullwidth.jpg",,"Adoration_of_the_Magi_(England)_detail_2.jpg"
420,2879,"Normal Light Images›Details","Adoration of the Magi (England) - Detail 3",,,,,,,"curatorial_files","img/derivatives/simple/420/thumbnail.jpg","img/derivatives/simple/420/fullwidth.jpg",,"Adoration_of_the_Magi_(England)_detail_3.jpg"
421,2879,"Normal Light Images›Details","Adoration of the Magi (England) - Detail 4",,,,,,,"curatorial_files","img/derivatives/simple/421/thumbnail.jpg","img/derivatives/simple/421/fullwidth.jpg",,"Adoration_of_the_Magi_(England)_detail_4.jpg"
422,2879,"Normal Light Images›Details","Adoration of the Magi (England) - Detail 5",,,,,,,"curatorial_files","img/derivatives/simple/422/thumbnail.jpg","img/derivatives/simple/422/fullwidth.jpg",,"Adoration_of_the_Magi_(England)_detail_5.jpg"
423,2879,"Normal Light Images›Details","Adoration of the Magi (England) - Detail 6",,,,,,,"curatorial_files","img/derivatives/simple/423/thumbnail.jpg","img/derivatives/simple/423/fullwidth.jpg",,"Adoration_of_the_Magi_(England)_detail_6.jpg"
424,2884,"Normal Light Images›Details","Aeneas Carrying Anchises from the Burning Troy (Amsterdam) - Detail 1",,,,,,,"curatorial_files","img/derivatives/simple/424/thumbnail.jpg","img/derivatives/simple/424/fullwidth.jpg",,"Aeneas_Carrying_Anchises_from_the_Burning_Troy_(Amsterdam)_detail_1.jpg"
425,2884,"Normal Light Images›Details","Aeneas Carrying Anchises from the Burning Troy (Amsterdam) - Detail 2",,,,,,,"curatorial_files","img/derivatives/simple/425/thumbnail.jpg","img/derivatives/simple/425/fullwidth.jpg",,"Aeneas_Carrying_Anchises_from_the_Burning_Troy_(Amsterdam)_detail_2.jpg"
426,2884,"Normal Light Images›Details","Aeneas Carrying Anchises from the Burning Troy (Amsterdam) - Detail 3",,,,,,,"curatorial_files","img/derivatives/simple/426/thumbnail.jpg","img/derivatives/simple/426/fullwidth.jpg",,"Aeneas_Carrying_Anchises_from_the_Burning_Troy_(Amsterdam)_detail_3.jpg"
427,2890,"Normal Light Images›Details","Aeneas and Sibyl in the Underworld (Amsterdam) - Detail 1",,,,,,,"curatorial_files","img/derivatives/simple/427/thumbnail.jpg","img/derivatives/simple/427/fullwidth.jpg",,"Aeneas_and_Sibyl_in_the_Underworld_(Amsterdam)_detail_1.jpg"
428,2890,"Normal Light Images›Details","Aeneas and Sibyl in the Underworld (Amsterdam) - Detail 2",,,,,,,"curatorial_files","img/derivatives/simple/428/thumbnail.jpg","img/derivatives/simple/428/fullwidth.jpg",,"Aeneas_and_Sibyl_in_the_Underworld_(Amsterdam)_detail_2.jpg"
429,2890,"Normal Light Images›Details","Aeneas and Sibyl in the Underworld (Amsterdam) - Detail 3",,,,,,,"curatorial_files","img/derivatives/simple/429/thumbnail.jpg","img/derivatives/simple/429/fullwidth.jpg",,"Aeneas_and_Sibyl_in_the_Underworld_(Amsterdam)_detail_3.jpg"
430,2897,"Normal Light Images›Details","Albert and Isabella before Mariemont Castle - Detail 1",,,,,,,"curatorial_files","img/derivatives/simple/430/thumbnail.jpg","img/derivatives/simple/430/fullwidth.jpg",,"Albert_and_Isabella_before_Mariemont_Castle_detail_1.jpg"
431,2897,"Normal Light Images›Details","Albert and Isabella before Mariemont Castle - Detail 2",,,,,,,"curatorial_files","img/derivatives/simple/431/thumbnail.jpg","img/derivatives/simple/431/fullwidth.jpg",,"Albert_and_Isabella_before_Mariemont_Castle_detail_2.jpg"
432,2907,"Normal Light Images›Details","Allegory of Autumn (Neuburg an der Donau) - Detail 1",,,,,,,"curatorial_files","img/derivatives/simple/432/thumbnail.jpg","img/derivatives/simple/432/fullwidth.jpg",,"Allegory_of_Autumn_(Neuburg_an_der_Donau)_detail_1.jpg"
433,3794,"Normal Light Images›Details","Allegory of Earth (Lyon) - Detail 1",,,,,,,"curatorial_files","img/derivatives/simple/433/thumbnail.jpg","img/derivatives/simple/433/fullwidth.jpg",,"Allegory_of_Earth_(Lyon)_detail_1.jpg"
434,3794,"Normal Light Images›Details","Allegory of Earth (Lyon) - Detail 2",,,,,,,"curatorial_files","img/derivatives/simple/434/thumbnail.jpg","img/derivatives/simple/434/fullwidth.jpg",,"Allegory_of_Earth_(Lyon)_detail_2.jpg"
435,3794,"Normal Light Images›Details","Allegory of Earth (Lyon) - Detail 3",,,,,,,"curatorial_files","img/derivatives/simple/435/thumbnail.jpg","img/derivatives/simple/435/fullwidth.jpg",,"Allegory_of_Earth_(Lyon)_detail_3.jpg"
436,3794,"Normal Light Images›Details","Allegory of Earth (Lyon) - Detail 4",,,,,,,"curatorial_files","img/derivatives/simple/436/thumbnail.jpg","img/derivatives/simple/436/fullwidth.jpg",,"Allegory_of_Earth_(Lyon)_detail_4.jpg"
437,3794,"Normal Light Images›Details","Allegory of Earth (Lyon) - Detail 5",,,,,,,"curatorial_files","img/derivatives/simple/437/thumbnail.jpg","img/derivatives/simple/437/fullwidth.jpg",,"Allegory_of_Earth_(Lyon)_detail_5.jpg"
438,3794,"Normal Light Images›Details","Allegory of Earth (Lyon) - Detail 6",,,,,,,"curatorial_files","img/derivatives/simple/438/thumbnail.jpg","img/derivatives/simple/438/fullwidth.jpg",,"Allegory_of_Earth_(Lyon)_detail_6.jpg"
439,2921,"Normal Light Images›Details","Allegory of Love - Detail 1",,,,,,,"curatorial_files","img/derivatives/simple/439/thumbnail.jpg","img/derivatives/simple/439/fullwidth.jpg",,"Allegory_of_Love_detail_1.jpg"
440,2921,"Normal Light Images›Details","Allegory of Love - Detail 2",,,,,,,"curatorial_files","img/derivatives/simple/440/thumbnail.jpg","img/derivatives/simple/440/fullwidth.jpg",,"Allegory_of_Love_detail_2.jpg"
441,2921,"Normal Light Images›Details","Allegory of Love - Detail 3",,,,,,,"curatorial_files","img/derivatives/simple/441/thumbnail.jpg","img/derivatives/simple/441/fullwidth.jpg",,"Allegory_of_Love_detail_3.jpg"
442,2921,"Normal Light Images›Details","Allegory of Love - Detail 4",,,,,,,"curatorial_files","img/derivatives/simple/442/thumbnail.jpg","img/derivatives/simple/442/fullwidth.jpg",,"Allegory_of_Love_detail_4.jpg"
443,2921,"Normal Light Images›Details","Allegory of Love - Detail 5",,,,,,,"curatorial_files","img/derivatives/simple/443/thumbnail.jpg","img/derivatives/simple/443/fullwidth.jpg",,"Allegory_of_Love_detail_5.jpg"
444,2921,"Normal Light Images›Details","Allegory of Love - Detail 6",,,,,,,"curatorial_files","img/derivatives/simple/444/thumbnail.jpg","img/derivatives/simple/444/fullwidth.jpg",,"Allegory_of_Love_detail_6.jpg"
445,2921,"Normal Light Images›Details","Allegory of Love - Detail 7",,,,,,,"curatorial_files","img/derivatives/simple/445/thumbnail.jpg","img/derivatives/simple/445/fullwidth.jpg",,"Allegory_of_Love_detail_7.jpg"
446,2921,"Normal Light Images›Details","Allegory of Love - Detail 8",,,,,,,"curatorial_files","img/derivatives/simple/446/thumbnail.jpg","img/derivatives/simple/446/fullwidth.jpg",,"Allegory_of_Love_detail_8.jpg"
447,2924,"Normal Light Images›Framed","Allegory of Sight and Smell, framed",,,,,,,"curatorial_files","img/derivatives/simple/447/thumbnail.jpg","img/derivatives/simple/447/fullwidth.jpg",,"Allegory_of_Sight_and_Smell_framed.jpg"
448,2926,"Normal Light Images›Details","Allegory of Spring (Neuburg an der Donau) - Detail 1",,,,,,,"curatorial_files","img/derivatives/simple/448/thumbnail.jpg","img/derivatives/simple/448/fullwidth.jpg",,"Allegory_of_Spring_(Neuburg_an_der_Donau)_detail_1.jpg"
449,2926,"Normal Light Images›Details","Allegory of Spring (Neuburg an der Donau) - Detail 2",,,,,,,"curatorial_files","img/derivatives/simple/449/thumbnail.jpg","img/derivatives/simple/449/fullwidth.jpg",,"Allegory_of_Spring_(Neuburg_an_der_Donau)_detail_2.jpg"
450,2926,"Normal Light Images›Details","Allegory of Spring (Neuburg an der Donau) - Detail 3",,,,,,,"curatorial_files","img/derivatives/simple/450/thumbnail.jpg","img/derivatives/simple/450/fullwidth.jpg",,"Allegory_of_Spring_(Neuburg_an_der_Donau)_detail_3.jpg"
451,2926,"Normal Light Images›Details","Allegory of Spring (Neuburg an der Donau) - Detail 4",,,,,,,"curatorial_files","img/derivatives/simple/451/thumbnail.jpg","img/derivatives/simple/451/fullwidth.jpg",,"Allegory_of_Spring_(Neuburg_an_der_Donau)_detail_4.jpg"
452,2938,"Normal Light Images›Details","Allegory of Winter (Neuburg an der Donau) - Detail 1",,,,,,,"curatorial_files","img/derivatives/simple/452/thumbnail.jpg","img/derivatives/simple/452/fullwidth.jpg",,"Allegory_of_Winter_(Neuburg_an_der_Donau)_detail_1.jpg"
453,3799,"Normal Light Images›Details","Allegory of the Five Senses - Detail 1",,,,,,,"curatorial_files","img/derivatives/simple/453/thumbnail.jpg","img/derivatives/simple/453/fullwidth.jpg",,"Allegory_of_the_Five_Senses_detail_1.jpg"
454,3799,"Normal Light Images›Details","Allegory of the Five Senses - Detail 2",,,,,,,"curatorial_files","img/derivatives/simple/454/thumbnail.jpg","img/derivatives/simple/454/fullwidth.jpg",,"Allegory_of_the_Five_Senses_detail_2.jpg"
455,3799,"Normal Light Images›Details","Allegory of the Five Senses - Detail 3",,,,,,,"curatorial_files","img/derivatives/simple/455/thumbnail.jpg","img/derivatives/simple/455/fullwidth.jpg",,"Allegory_of_the_Five_Senses_detail_3.jpg"
456,3799,"Normal Light Images›Details","Allegory of the Five Senses - Detail 4",,,,,,,"curatorial_files","img/derivatives/simple/456/thumbnail.jpg","img/derivatives/simple/456/fullwidth.jpg",,"Allegory_of_the_Five_Senses_detail_4.jpg"
457,3799,"Normal Light Images›Details","Allegory of the Five Senses - Detail 5",,,,,,,"curatorial_files","img/derivatives/simple/457/thumbnail.jpg","img/derivatives/simple/457/fullwidth.jpg",,"Allegory_of_the_Five_Senses_detail_5.jpg"
458,3799,"Normal Light Images›Details","Allegory of the Five Senses - Detail 6",,,,,,,"curatorial_files","img/derivatives/simple/458/thumbnail.jpg","img/derivatives/simple/458/fullwidth.jpg",,"Allegory_of_the_Five_Senses_detail_6.jpg"
467,2979,"Normal Light Images›Extra Images","Framed",,,,,,,"curatorial_files","img/derivatives/simple/467/thumbnail.jpg","img/derivatives/simple/467/fullwidth.jpg",,"Boats_and_Canoes_in_the_Middle_of_a_River_INV_23088_Louvre_1.jpg"
468,2987,"Normal Light Images›Extra Images","Alternate image",,,,,,,"curatorial_files","img/derivatives/simple/468/thumbnail.jpg","img/derivatives/simple/468/fullwidth.jpg",,"Bouquet_in_a_Glass_Vase_(Madrid)x1.jpg"
469,3803,"Normal Light Images›Extra Images","Color",,,,,,,"curatorial_files","img/derivatives/simple/469/thumbnail.jpg","img/derivatives/simple/469/fullwidth.jpg",,"Bouquet_of_Flowers_in_a_Chinese_Vase_(London)xcolor.jpg"
470,3803,"Normal Light Images›Details","Detail 1",,,,,,,"curatorial_files","img/derivatives/simple/470/thumbnail.jpg","img/derivatives/simple/470/fullwidth.jpg",,"Bouquet_of_Flowers_in_a_Chinese_Vase_(London)x1.jpg"
471,3803,"Normal Light Images›Details","Detail 2",,,,,,,"curatorial_files","img/derivatives/simple/471/thumbnail.jpg","img/derivatives/simple/471/fullwidth.jpg",,"Bouquet_of_Flowers_in_a_Chinese_Vase_(London)x2.jpg"
472,3803,"Normal Light Images›Details","Detail 3",,,,,,,"curatorial_files","img/derivatives/simple/472/thumbnail.jpg","img/derivatives/simple/472/fullwidth.jpg",,"Bouquet_of_Flowers_in_a_Chinese_Vase_(London)x3.jpg"
473,3803,"Normal Light Images›Details","Detail 4",,,,,,,"curatorial_files","img/derivatives/simple/473/thumbnail.jpg","img/derivatives/simple/473/fullwidth.jpg",,"Bouquet_of_Flowers_in_a_Chinese_Vase_(London)x4.jpg"
474,3803,"Normal Light Images›Details","Detail 5",,,,,,,"curatorial_files","img/derivatives/simple/474/thumbnail.jpg","img/derivatives/simple/474/fullwidth.jpg",,"Bouquet_of_Flowers_in_a_Chinese_Vase_(London)x5.jpg"
477,3009,"Written Documents","Busy Road - Catalog Card from Museum Plantin-Moretus",,,,,,,"curatorial_files","img/derivatives/simple/477/thumbnail.jpg","img/derivatives/simple/477/fullwidth.jpg",,"Busy_Road_Card.jpg"
478,3014,"Normal Light Images›Details","Calvary (Munich) - Detail 1",,,,,,,"curatorial_files","img/derivatives/simple/478/thumbnail.jpg","img/derivatives/simple/478/fullwidth.jpg",,"Calvary_(Munich)_detail_1.jpg"
479,3026,"Normal Light Images›Extra Images","Christ and the Adulterous Woman (Munich) - Unframed",,,,,,,"curatorial_files","img/derivatives/simple/479/thumbnail.jpg","img/derivatives/simple/479/fullwidth.jpg",,"Christ_and_the_Adulterous_Woman_(Munich)_unframed.jpg"
480,3026,"Normal Light Images›Details","Christ and the Adulterous Woman (Munich) - Detail 1",,,,,,,"curatorial_files","img/derivatives/simple/480/thumbnail.jpg","img/derivatives/simple/480/fullwidth.jpg",,"Christ_and_the_Adulterous_Woman_(Munich)_detail_1.jpg"
481,3029,"Normal Light Images›Reverse","Reverse",,,,,,,"curatorial_files","img/derivatives/simple/481/thumbnail.jpg","img/derivatives/simple/481/fullwidth.jpg",,"Christ_in_Limbo_(Aschaffenburg)_reverse.jpg"
482,3035,"Normal Light Images›Details","Cityscape with Busy Street - Detail 1",,,,,,,"curatorial_files","img/derivatives/simple/482/thumbnail.jpg","img/derivatives/simple/482/fullwidth.jpg",,"Cityscape_with_Busy_Street_detail_1.jpg"
483,3035,"Normal Light Images›Details","Cityscape with Busy Street - Detail 2",,,,,,,"curatorial_files","img/derivatives/simple/483/thumbnail.jpg","img/derivatives/simple/483/fullwidth.jpg",,"Cityscape_with_Busy_Street_detail_2.jpg"
484,3035,"Normal Light Images›Details","Cityscape with Busy Street - Detail 3",,,,,,,"curatorial_files","img/derivatives/simple/484/thumbnail.jpg","img/derivatives/simple/484/fullwidth.jpg",,"Cityscape_with_Busy_Street_detail_3.jpg"
485,3035,"Normal Light Images›Details","Cityscape with Busy Street - Detail 4",,,,,,,"curatorial_files","img/derivatives/simple/485/thumbnail.jpg","img/derivatives/simple/485/fullwidth.jpg",,"Cityscape_with_Busy_Street_detail_4.jpg"
486,3806,"Normal Light Images›Details","Coastal Landscape with Sacrifice of Jonah (London) - Detail 1",,,,,,,"curatorial_files","img/derivatives/simple/486/thumbnail.jpg","img/derivatives/simple/486/fullwidth.jpg",,"Coastal_Landscape_with_Sacrifice_of_Jonah_(London)_detail_1.jpg"
487,3806,"Normal Light Images›Details","Coastal Landscape with Sacrifice of Jonah (London) - Detail 2",,,,,,,"curatorial_files","img/derivatives/simple/487/thumbnail.jpg","img/derivatives/simple/487/fullwidth.jpg",,"Coastal_Landscape_with_Sacrifice_of_Jonah_(London)_detail_2.jpg"
488,3806,"Normal Light Images›Details","Coastal Landscape with Sacrifice of Jonah (London) - Detail 3",,,,,,,"curatorial_files","img/derivatives/simple/488/thumbnail.jpg","img/derivatives/simple/488/fullwidth.jpg",,"Coastal_Landscape_with_Sacrifice_of_Jonah_(London)_detail_3.jpg"
489,3806,"Normal Light Images›Details","Coastal Landscape with Sacrifice of Jonah (London) - Detail 4",,,,,,,"curatorial_files","img/derivatives/simple/489/thumbnail.jpg","img/derivatives/simple/489/fullwidth.jpg",,"Coastal_Landscape_with_Sacrifice_of_Jonah_(London)_detail_4.jpg"
490,3806,"Normal Light Images›Details","Coastal Landscape with Sacrifice of Jonah (London) - Detail 5",,,,,,,"curatorial_files","img/derivatives/simple/490/thumbnail.jpg","img/derivatives/simple/490/fullwidth.jpg",,"Coastal_Landscape_with_Sacrifice_of_Jonah_(London)_detail_5.jpg"
491,3056,"Normal Light Images›Details","Country Road with Windmill - Detail 1",,,,,,,"curatorial_files","img/derivatives/simple/491/thumbnail.jpg","img/derivatives/simple/491/fullwidth.jpg",,"Country_Road_with_Windmill_detail_1.jpg"
492,3056,"Normal Light Images›Details","Country Road with Windmill - Detail 2",,,,,,,"curatorial_files","img/derivatives/simple/492/thumbnail.jpg","img/derivatives/simple/492/fullwidth.jpg",,"Country_Road_with_Windmill_detail_2.jpg"
493,3808,"Normal Light Images›Details","Crossing in the Forest - Detail 1",,,,,,,"curatorial_files","img/derivatives/simple/493/thumbnail.jpg","img/derivatives/simple/493/fullwidth.jpg",,"Crossing_in_the_Forest_detail_1.jpg"
494,3808,"Normal Light Images›Details","Crossing in the Forest - Detail 2",,,,,,,"curatorial_files","img/derivatives/simple/494/thumbnail.jpg","img/derivatives/simple/494/fullwidth.jpg",,"Crossing_in_the_Forest_detail_2.jpg"
495,3808,"Normal Light Images›Details","Crossing in the Forest - Detail 3",,,,,,,"curatorial_files","img/derivatives/simple/495/thumbnail.jpg","img/derivatives/simple/495/fullwidth.jpg",,"Crossing_in_the_Forest_detail_3.jpg"
496,3070,"Normal Light Images›Details","Diana's Nymphs After Fishing - Detail 1",,,,,,,"curatorial_files","img/derivatives/simple/496/thumbnail.jpg","img/derivatives/simple/496/fullwidth.jpg",,"Diana's_Nymphs_After_Fishing_detail_1.jpg"
497,3070,"Normal Light Images›Details","Diana's Nymphs After Fishing - Detail 2",,,,,,,"curatorial_files","img/derivatives/simple/497/thumbnail.jpg","img/derivatives/simple/497/fullwidth.jpg",,"Diana's_Nymphs_After_Fishing_detail_2.jpg"
498,3070,"Normal Light Images›Details","Diana's Nymphs After Fishing - Detail 3",,,,,,,"curatorial_files","img/derivatives/simple/498/thumbnail.jpg","img/derivatives/simple/498/fullwidth.jpg",,"Diana's_Nymphs_After_Fishing_detail_3.jpg"
499,3070,"Normal Light Images›Details","Diana's Nymphs After Fishing - Detail 4",,,,,,,"curatorial_files","img/derivatives/simple/499/thumbnail.jpg","img/derivatives/simple/499/fullwidth.jpg",,"Diana's_Nymphs_After_Fishing_detail_4.jpg"
500,3072,"Normal Light Images›Details","Diana After the Hunt - Detail 1",,,,,,,"curatorial_files","img/derivatives/simple/500/thumbnail.jpg","img/derivatives/simple/500/fullwidth.jpg",,"Diana_After_the_Hunt_detail_1.jpg"
501,3809,"Normal Light Images›Details","Diana and Actaeon - Detail 1",,,,,,,"curatorial_files","img/derivatives/simple/501/thumbnail.jpg","img/derivatives/simple/501/fullwidth.jpg",,"Diana_and_Actaeon_detail_1.jpg"
502,3809,"Normal Light Images›Details","Diana and Actaeon - Detail 2",,,,,,,"curatorial_files","img/derivatives/simple/502/thumbnail.jpg","img/derivatives/simple/502/fullwidth.jpg",,"Diana_and_Actaeon_detail_2.jpg"
503,3813,"Normal Light Images›Details","Fantastic Cave with Odysseus and Calypso - Detail 1",,,,,,,"curatorial_files","img/derivatives/simple/503/thumbnail.jpg","img/derivatives/simple/503/fullwidth.jpg",,"Fantastic_Cave_with_Odysseus_and_Calypso_detail_1.jpg"
504,3813,"Normal Light Images›Details","Fantastic Cave with Odysseus and Calypso - Detail 2",,,,,,,"curatorial_files","img/derivatives/simple/504/thumbnail.jpg","img/derivatives/simple/504/fullwidth.jpg",,"Fantastic_Cave_with_Odysseus_and_Calypso_detail_2.jpg"
505,3813,"Normal Light Images›Details","Fantastic Cave with Odysseus and Calypso - Detail 3",,,,,,,"curatorial_files","img/derivatives/simple/505/thumbnail.jpg","img/derivatives/simple/505/fullwidth.jpg",,"Fantastic_Cave_with_Odysseus_and_Calypso_detail_3.jpg"
506,3813,"Normal Light Images›Details","Fantastic Cave with Odysseus and Calypso - Detail 4",,,,,,,"curatorial_files","img/derivatives/simple/506/thumbnail.jpg","img/derivatives/simple/506/fullwidth.jpg",,"Fantastic_Cave_with_Odysseus_and_Calypso_detail_4.jpg"
507,3813,"Normal Light Images›Details","Fantastic Cave with Odysseus and Calypso - Detail 5",,,,,,,"curatorial_files","img/derivatives/simple/507/thumbnail.jpg","img/derivatives/simple/507/fullwidth.jpg",,"Fantastic_Cave_with_Odysseus_and_Calypso_detail_5.jpg"
508,3813,"Normal Light Images›Details","Fantastic Cave with Odysseus and Calypso - Detail 6",,,,,,,"curatorial_files","img/derivatives/simple/508/thumbnail.jpg","img/derivatives/simple/508/fullwidth.jpg",,"Fantastic_Cave_with_Odysseus_and_Calypso_detail_6.jpg"
509,3813,"Normal Light Images›Details","Fantastic Cave with Odysseus and Calypso - Detail 7",,,,,,,"curatorial_files","img/derivatives/simple/509/thumbnail.jpg","img/derivatives/simple/509/fullwidth.jpg",,"Fantastic_Cave_with_Odysseus_and_Calypso_detail_7.jpg"
510,3813,"Normal Light Images›Details","Fantastic Cave with Odysseus and Calypso - Detail 8",,,,,,,"curatorial_files","img/derivatives/simple/510/thumbnail.jpg","img/derivatives/simple/510/fullwidth.jpg",,"Fantastic_Cave_with_Odysseus_and_Calypso_detail_8.jpg"
511,3101,"Normal Light Images›Details","Farmstead on the Stream - Detail 1",,,,,,,"curatorial_files","img/derivatives/simple/511/thumbnail.jpg","img/derivatives/simple/511/fullwidth.jpg",,"Farmstead_on_the_Stream_detail_1.jpg"
512,3108,"Normal Light Images›Details","Feast of the Gods with Bacchus - Detail 1",,,,,,,"curatorial_files","img/derivatives/simple/512/thumbnail.jpg","img/derivatives/simple/512/fullwidth.jpg",,"Feast_of_the_Gods_with_Bacchus_detail_1.jpg"
513,3108,"Normal Light Images›Details","Feast of the Gods with Bacchus - Detail 2",,,,,,,"curatorial_files","img/derivatives/simple/513/thumbnail.jpg","img/derivatives/simple/513/fullwidth.jpg",,"Feast_of_the_Gods_with_Bacchus_detail_2.jpg"
514,3815,"Normal Light Images›Extra Images","Black and white image",,,,,,,"curatorial_files","img/derivatives/simple/514/thumbnail.jpg","img/derivatives/simple/514/fullwidth.jpg",,"Fire-_The_Forge_of_Vulcan.jpg"
515,3116,"Normal Light Images›Details","Fish Market by a River - Detail 1",,,,,,,"curatorial_files","img/derivatives/simple/515/thumbnail.jpg","img/derivatives/simple/515/fullwidth.jpg",,"Fish_Market_by_a_River_detail_1.jpg"
516,3116,"Normal Light Images›Details","Fish Market by a River - Detail 2",,,,,,,"curatorial_files","img/derivatives/simple/516/thumbnail.jpg","img/derivatives/simple/516/fullwidth.jpg",,"Fish_Market_by_a_River_detail_2.jpg"
517,3118,"Written Documents","Fishermen in the Dunes - Catalog Card from Museum Plantin-Moretus",,,,,,,"curatorial_files","img/derivatives/simple/517/thumbnail.jpg","img/derivatives/simple/517/fullwidth.jpg",,"Fishermen_in_the_Dunes_Card_1.jpg"
518,3118,"Written Documents","Fishermen in the Dunes - Catalog Card from Museum Plantin-Moretus",,,,,,,"curatorial_files","img/derivatives/simple/518/thumbnail.jpg","img/derivatives/simple/518/fullwidth.jpg",,"Fishermen_in_the_Dunes_Card_2.jpg"
519,3126,"Written Documents","Flower Arrangement - Catalog Card from Museum Plantin-Moretus",,,,,,,"curatorial_files","img/derivatives/simple/519/thumbnail.jpg","img/derivatives/simple/519/fullwidth.jpg",,"Flower_Arrangement_Card_1.jpg"
520,3126,"Written Documents","Flower Arrangement - Catalog Card from Museum Plantin-Moretus",,,,,,,"curatorial_files","img/derivatives/simple/520/thumbnail.jpg","img/derivatives/simple/520/fullwidth.jpg",,"Flower_Arrangement_Card_2.jpg"
521,3130,"Normal Light Images›Details","Flower Garland Around the Madonna and Child with Angels - Detail 1",,,,,,,"curatorial_files","img/derivatives/simple/521/thumbnail.jpg","img/derivatives/simple/521/fullwidth.jpg",,"Flower_Garland_Around_the_Madonna_and_Child_with_Angels_detail_1.jpg"
522,3130,"Normal Light Images›Details","Flower Garland Around the Madonna and Child with Angels - Detail 2",,,,,,,"curatorial_files","img/derivatives/simple/522/thumbnail.jpg","img/derivatives/simple/522/fullwidth.jpg",,"Flower_Garland_Around_the_Madonna_and_Child_with_Angels_detail_2.jpg"
523,3130,"Normal Light Images›Details","Flower Garland Around the Madonna and Child with Angels - Detail 4",,,,,,,"curatorial_files","img/derivatives/simple/523/thumbnail.jpg","img/derivatives/simple/523/fullwidth.jpg",,"Flower_Garland_Around_the_Madonna_and_Child_with_Angels_detail_4.jpg"
524,3130,"Normal Light Images›Details","Flower Garland Around the Madonna and Child with Angels - Detail 5",,,,,,,"curatorial_files","img/derivatives/simple/524/thumbnail.jpg","img/derivatives/simple/524/fullwidth.jpg",,"Flower_Garland_Around_the_Madonna_and_Child_with_Angels_detail_5.jpg"
525,3132,"Normal Light Images›Framed","Flower Garland Around the Virgin and Child (Milan), framed",,,,,,,"curatorial_files","img/derivatives/simple/525/thumbnail.jpg","img/derivatives/simple/525/fullwidth.jpg",,"Flower_Garland_Around_the_Virgin_and_Child_(Milan)_framed.jpg"
526,3139,"Normal Light Images›Details","Detail 1",,,,,,"RKD #92.731","curatorial_files","img/derivatives/simple/526/thumbnail.jpg","img/derivatives/simple/526/fullwidth.jpg",,"Flowers_in_Earthenware_Vase_(Netherlands)xi.jpg"
